example_id_A,example_id_B,kind,category,question_index,reason
4991,5019,control,Gender_identity,47,entity_overlap_not_one
4991,5023,control,Gender_identity,47,entity_overlap_not_one
4991,5027,control,Gender_identity,47,entity_overlap_not_one
4991,5031,control,Gender_identity,47,entity_overlap_not_one
4991,5035,control,Gender_identity,47,entity_overlap_not_one
4991,5039,control,Gender_identity,47,entity_overlap_not_one
4991,5043,control,Gender_identity,47,entity_overlap_not_one
4991,5047,control,Gender_identity,47,entity_overlap_not_one
4991,5051,control,Gender_identity,47,entity_overlap_not_one
4991,5055,control,Gender_identity,47,entity_overlap_not_one
4991,5059,control,Gender_identity,47,entity_overlap_not_one
4991,5063,control,Gender_identity,47,entity_overlap_not_one
4991,5067,control,Gender_identity,47,entity_overlap_not_one
4991,5071,control,Gender_identity,47,entity_overlap_not_one
4995,4875,control,Gender_identity,47,entity_overlap_not_one
4995,4879,control,Gender_identity,47,entity_overlap_not_one
4995,4883,control,Gender_identity,47,entity_overlap_not_one
4995,4887,control,Gender_identity,47,entity_overlap_not_one
4995,4891,control,Gender_identity,47,entity_overlap_not_one
4995,4895,control,Gender_identity,47,entity_overlap_not_one
4995,4899,control,Gender_identity,47,entity_overlap_not_one
4995,4903,control,Gender_identity,47,entity_overlap_not_one
4995,4907,control,Gender_identity,47,entity_overlap_not_one
4995,4911,control,Gender_identity,47,entity_overlap_not_one
4995,4915,control,Gender_identity,47,entity_overlap_not_one
4995,4919,control,Gender_identity,47,entity_overlap_not_one
4995,4923,control,Gender_identity,47,entity_overlap_not_one
4995,4927,control,Gender_identity,47,entity_overlap_not_one
4995,4935,control,Gender_identity,47,replaced_span_not_entity1_sibling
4995,4939,control,Gender_identity,47,entity_overlap_not_one
4995,4943,control,Gender_identity,47,entity_overlap_not_one
4995,4947,control,Gender_identity,47,entity_overlap_not_one
4995,4951,control,Gender_identity,47,entity_overlap_not_one
4995,4955,control,Gender_identity,47,entity_overlap_not_one
4995,4959,control,Gender_identity,47,entity_overlap_not_one
4995,4963,control,Gender_identity,47,entity_overlap_not_one
4995,4967,control,Gender_identity,47,entity_overlap_not_one
4995,4971,control,Gender_identity,47,entity_overlap_not_one
4995,4975,control,Gender_identity,47,entity_overlap_not_one
4995,4979,control,Gender_identity,47,entity_overlap_not_one
4995,4983,control,Gender_identity,47,entity_overlap_not_one
4995,4987,control,Gender_identity,47,entity_overlap_not_one
4995,4991,control,Gender_identity,47,entity_overlap_not_one
4995,4999,control,Gender_identity,47,entity_overlap_not_one
4995,5003,control,Gender_identity,47,gold_not_swapped_entity
4995,5007,control,Gender_identity,47,context_diff_not_replacement
4995,5011,control,Gender_identity,47,gold_not_swapped_entity
4995,5015,control,Gender_identity,47,context_diff_not_replacement
4995,5019,control,Gender_identity,47,gold_not_swapped_entity
4995,5023,control,Gender_identity,47,context_diff_not_replacement
4995,5027,control,Gender_identity,47,gold_not_swapped_entity
4995,5031,control,Gender_identity,47,context_diff_not_replacement
4995,5035,control,Gender_identity,47,entity_overlap_not_one
4995,5039,control,Gender_identity,47,entity_overlap_not_one
4995,5043,control,Gender_identity,47,entity_overlap_not_one
4995,5047,control,Gender_identity,47,entity_overlap_not_one
4995,5051,control,Gender_identity,47,entity_overlap_not_one
4995,5055,control,Gender_identity,47,entity_overlap_not_one
4995,5059,control,Gender_identity,47,entity_overlap_not_one
4995,5063,control,Gender_identity,47,entity_overlap_not_one
4995,5067,control,Gender_identity,47,entity_overlap_not_one
4995,5071,control,Gender_identity,47,entity_overlap_not_one
4999,4875,control,Gender_identity,47,entity_overlap_not_one
4999,4879,control,Gender_identity,47,entity_overlap_not_one
4999,4883,control,Gender_identity,47,entity_overlap_not_one
4999,4887,control,Gender_identity,47,entity_overlap_not_one
4999,4891,control,Gender_identity,47,entity_overlap_not_one
4999,4895,control,Gender_identity,47,entity_overlap_not_one
4999,4899,control,Gender_identity,47,entity_overlap_not_one
4999,4903,control,Gender_identity,47,entity_overlap_not_one
4999,4907,control,Gender_identity,47,entity_overlap_not_one
4999,4911,control,Gender_identity,47,entity_overlap_not_one
4999,4915,control,Gender_identity,47,entity_overlap_not_one
4999,4919,control,Gender_identity,47,entity_overlap_not_one
4999,4923,control,Gender_identity,47,entity_overlap_not_one
4999,4927,control,Gender_identity,47,entity_overlap_not_one
4999,4931,control,Gender_identity,47,context_diff_not_replacement
4999,4935,control,Gender_identity,47,gold_not_swapped_entity
4999,4939,control,Gender_identity,47,entity_overlap_not_one
4999,4943,control,Gender_identity,47,entity_overlap_not_one
4999,4947,control,Gender_identity,47,entity_overlap_not_one
4999,4951,control,Gender_identity,47,entity_overlap_not_one
4999,4955,control,Gender_identity,47,entity_overlap_not_one
4999,4959,control,Gender_identity,47,entity_overlap_not_one
4999,4963,control,Gender_identity,47,entity_overlap_not_one
4999,4967,control,Gender_identity,47,entity_overlap_not_one
4999,4971,control,Gender_identity,47,entity_overlap_not_one
4999,4975,control,Gender_identity,47,entity_overlap_not_one
4999,4979,control,Gender_identity,47,entity_overlap_not_one
4999,4983,control,Gender_identity,47,entity_overlap_not_one
4999,4987,control,Gender_identity,47,entity_overlap_not_one
4999,4991,control,Gender_identity,47,entity_overlap_not_one
4999,4995,control,Gender_identity,47,entity_overlap_not_one
4999,5003,control,Gender_identity,47,replaced_span_not_entity1_sibling
4999,5011,control,Gender_identity,47,replaced_span_not_entity1_sibling
4999,5019,control,Gender_identity,47,replaced_span_not_entity1_sibling
4999,5027,control,Gender_identity,47,replaced_span_not_entity1_sibling
4999,5035,control,Gender_identity,47,entity_overlap_not_one
4999,5039,control,Gender_identity,47,entity_overlap_not_one
4999,5043,control,Gender_identity,47,entity_overlap_not_one
4999,5047,control,Gender_identity,47,entity_overlap_not_one
4999,5051,control,Gender_identity,47,entity_overlap_not_one
4999,5055,control,Gender_identity,47,entity_overlap_not_one
4999,5059,control,Gender_identity,47,entity_overlap_not_one
4999,5063,control,Gender_identity,47,entity_overlap_not_one
4999,5067,control,Gender_identity,47,entity_overlap_not_one
4999,5071,control,Gender_identity,47,entity_overlap_not_one
5003,4875,control,Gender_identity,47,entity_overlap_not_one
5003,4879,control,Gender_identity,47,entity_overlap_not_one
5003,4883,control,Gender_identity,47,entity_overlap_not_one
5003,4887,control,Gender_identity,47,entity_overlap_not_one
5003,4891,control,Gender_identity,47,entity_overlap_not_one
5003,4895,control,Gender_identity,47,entity_overlap_not_one
5003,4899,control,Gender_identity,47,entity_overlap_not_one
5003,4903,control,Gender_identity,47,entity_overlap_not_one
5003,4907,control,Gender_identity,47,entity_overlap_not_one
5003,4911,control,Gender_identity,47,entity_overlap_not_one
5003,4915,control,Gender_identity,47,entity_overlap_not_one
5003,4919,control,Gender_identity,47,entity_overlap_not_one
5003,4923,control,Gender_identity,47,entity_overlap_not_one
5003,4927,control,Gender_identity,47,entity_overlap_not_one
5003,4931,control,Gender_identity,47,entity_overlap_not_one
5003,4935,control,Gender_identity,47,entity_overlap_not_one
5003,4939,control,Gender_identity,47,entity_overlap_not_one
5003,4943,control,Gender_identity,47,entity_overlap_not_one
5003,4947,control,Gender_identity,47,entity_overlap_not_one
5003,4951,control,Gender_identity,47,entity_overlap_not_one
5003,4955,control,Gender_identity,47,entity_overlap_not_one
5003,4959,control,Gender_identity,47,entity_overlap_not_one
5003,4963,control,Gender_identity,47,entity_overlap_not_one
5003,4967,control,Gender_identity,47,entity_overlap_not_one
5003,4971,control,Gender_identity,47,entity_overlap_not_one
5003,4975,control,Gender_identity,47,entity_overlap_not_one
5003,4979,control,Gender_identity,47,entity_overlap_not_one
5003,4983,control,Gender_identity,47,entity_overlap_not_one
5003,4987,control,Gender_identity,47,entity_overlap_not_one
5003,4991,control,Gender_identity,47,entity_overlap_not_one
5003,4995,control,Gender_identity,47,gold_not_swapped_entity
5003,4999,control,Gender_identity,47,context_diff_not_replacement
5003,5007,control,Gender_identity,47,entity_overlap_not_one
5003,5011,control,Gender_identity,47,gold_not_swapped_entity
5003,5015,control,Gender_identity,47,context_diff_not_replacement
5003,5019,control,Gender_identity,47,gold_not_swapped_entity
5003,5023,control,Gender_identity,47,context_diff_not_replacement
5003,5027,control,Gender_identity,47,gold_not_swapped_entity
5003,5031,control,Gender_identity,47,context_diff_not_replacement
5003,5035,control,Gender_identity,47,entity_overlap_not_one
5003,5039,control,Gender_identity,47,entity_overlap_not_one
5003,5043,control,Gender_identity,47,entity_overlap_not_one
5003,5047,control,Gender_identity,47,entity_overlap_not_one
5003,5051,control,Gender_identity,47,entity_overlap_not_one
5003,5055,control,Gender_identity,47,entity_overlap_not_one
5003,5059,control,Gender_identity,47,entity_overlap_not_one
5003,5063,control,Gender_identity,47,entity_overlap_not_one
5003,5067,control,Gender_identity,47,entity_overlap_not_one
5003,5071,control,Gender_identity,47,entity_overlap_not_one
5007,4875,control,Gender_identity,47,entity_overlap_not_one
5007,4879,control,Gender_identity,47,entity_overlap_not_one
5007,4883,control,Gender_identity,47,entity_overlap_not_one
5007,4887,control,Gender_identity,47,entity_overlap_not_one
5007,4891,control,Gender_identity,47,entity_overlap_not_one
5007,4895,control,Gender_identity,47,entity_overlap_not_one
5007,4899,control,Gender_identity,47,entity_overlap_not_one
5007,4903,control,Gender_identity,47,entity_overlap_not_one
5007,4907,control,Gender_identity,47,entity_overlap_not_one
5007,4911,control,Gender_identity,47,entity_overlap_not_one
5007,4915,control,Gender_identity,47,entity_overlap_not_one
5007,4919,control,Gender_identity,47,entity_overlap_not_one
5007,4923,control,Gender_identity,47,entity_overlap_not_one
5007,4927,control,Gender_identity,47,entity_overlap_not_one
5007,4931,control,Gender_identity,47,entity_overlap_not_one
5007,4935,control,Gender_identity,47,entity_overlap_not_one
5007,4939,control,Gender_identity,47,entity_overlap_not_one
5007,4943,control,Gender_identity,47,entity_overlap_not_one
5007,4947,control,Gender_identity,47,entity_overlap_not_one
5007,4951,control,Gender_identity,47,entity_overlap_not_one
5007,4955,control,Gender_identity,47,entity_overlap_not_one
5007,4959,control,Gender_identity,47,entity_overlap_not_one
5007,4963,control,Gender_identity,47,entity_overlap_not_one
5007,4967,control,Gender_identity,47,entity_overlap_not_one
5007,4971,control,Gender_identity,47,entity_overlap_not_one
5007,4975,control,Gender_identity,47,entity_overlap_not_one
5007,4979,control,Gender_identity,47,entity_overlap_not_one
5007,4983,control,Gender_identity,47,entity_overlap_not_one
5007,4987,control,Gender_identity,47,entity_overlap_not_one
5007,4991,control,Gender_identity,47,entity_overlap_not_one
5007,4995,control,Gender_identity,47,replaced_span_not_entity1_sibling
5007,5003,control,Gender_identity,47,entity_overlap_not_one
5007,5011,control,Gender_identity,47,replaced_span_not_entity1_sibling
5007,5019,control,Gender_identity,47,replaced_span_not_entity1_sibling
5007,5027,control,Gender_identity,47,replaced_span_not_entity1_sibling
5007,5035,control,Gender_identity,47,entity_overlap_not_one
5007,5039,control,Gender_identity,47,entity_overlap_not_one
5007,5043,control,Gender_identity,47,entity_overlap_not_one
5007,5047,control,Gender_identity,47,entity_overlap_not_one
5007,5051,control,Gender_identity,47,entity_overlap_not_one
5007,5055,control,Gender_identity,47,entity_overlap_not_one
5007,5059,control,Gender_identity,47,entity_overlap_not_one
5007,5063,control,Gender_identity,47,entity_overlap_not_one
5007,5067,control,Gender_identity,47,entity_overlap_not_one
5007,5071,control,Gender_identity,47,entity_overlap_not_one
5011,4875,control,Gender_identity,47,entity_overlap_not_one
5011,4879,control,Gender_identity,47,entity_overlap_not_one
5011,4883,control,Gender_identity,47,entity_overlap_not_one
5011,4887,control,Gender_identity,47,entity_overlap_not_one
5011,4891,control,Gender_identity,47,entity_overlap_not_one
5011,4895,control,Gender_identity,47,entity_overlap_not_one
5011,4899,control,Gender_identity,47,entity_overlap_not_one
5011,4903,control,Gender_identity,47,entity_overlap_not_one
5011,4907,control,Gender_identity,47,entity_overlap_not_one
5011,4911,control,Gender_identity,47,entity_overlap_not_one
5011,4915,control,Gender_identity,47,entity_overlap_not_one
5011,4919,control,Gender_identity,47,entity_overlap_not_one
5011,4923,control,Gender_identity,47,entity_overlap_not_one
5011,4927,control,Gender_identity,47,entity_overlap_not_one
5011,4931,control,Gender_identity,47,entity_overlap_not_one
5011,4935,control,Gender_identity,47,entity_overlap_not_one
5011,4939,control,Gender_identity,47,entity_overlap_not_one
5011,4943,control,Gender_identity,47,entity_overlap_not_one
5011,4947,control,Gender_identity,47,entity_overlap_not_one
5011,4951,control,Gender_identity,47,entity_overlap_not_one
5011,4955,control,Gender_identity,47,entity_overlap_not_one
5011,4959,control,Gender_identity,47,entity_overlap_not_one
5011,4963,control,Gender_identity,47,entity_overlap_not_one
5011,4967,control,Gender_identity,47,entity_overlap_not_one
5011,4975,control,Gender_identity,47,replaced_span_not_entity1_sibling
5011,4979,control,Gender_identity,47,entity_overlap_not_one
5011,4983,control,Gender_identity,47,entity_overlap_not_one
5011,4987,control,Gender_identity,47,entity_overlap_not_one
5011,4991,control,Gender_identity,47,entity_overlap_not_one
5011,4995,control,Gender_identity,47,gold_not_swapped_entity
5011,4999,control,Gender_identity,47,context_diff_not_replacement
5011,5003,control,Gender_identity,47,gold_not_swapped_entity
5011,5007,control,Gender_identity,47,context_diff_not_replacement
5011,5015,control,Gender_identity,47,entity_overlap_not_one
5011,5019,control,Gender_identity,47,gold_not_swapped_entity
5011,5023,control,Gender_identity,47,context_diff_not_replacement
5011,5027,control,Gender_identity,47,gold_not_swapped_entity
5011,5031,control,Gender_identity,47,context_diff_not_replacement
5011,5035,control,Gender_identity,47,entity_overlap_not_one
5011,5039,control,Gender_identity,47,entity_overlap_not_one
5011,5043,control,Gender_identity,47,entity_overlap_not_one
5011,5047,control,Gender_identity,47,entity_overlap_not_one
5011,5051,control,Gender_identity,47,entity_overlap_not_one
5011,5055,control,Gender_identity,47,entity_overlap_not_one
5011,5059,control,Gender_identity,47,entity_overlap_not_one
5011,5063,control,Gender_identity,47,entity_overlap_not_one
5011,5067,control,Gender_identity,47,entity_overlap_not_one
5011,5071,control,Gender_identity,47,entity_overlap_not_one
5015,4875,control,Gender_identity,47,entity_overlap_not_one
5015,4879,control,Gender_identity,47,entity_overlap_not_one
5015,4883,control,Gender_identity,47,entity_overlap_not_one
5015,4887,control,Gender_identity,47,entity_overlap_not_one
5015,4891,control,Gender_identity,47,entity_overlap_not_one
5015,4895,control,Gender_identity,47,entity_overlap_not_one
5015,4899,control,Gender_identity,47,entity_overlap_not_one
5015,4903,control,Gender_identity,47,entity_overlap_not_one
5015,4907,control,Gender_identity,47,entity_overlap_not_one
5015,4911,control,Gender_identity,47,entity_overlap_not_one
5015,4915,control,Gender_identity,47,entity_overlap_not_one
5015,4919,control,Gender_identity,47,entity_overlap_not_one
5015,4923,control,Gender_identity,47,entity_overlap_not_one
5015,4927,control,Gender_identity,47,entity_overlap_not_one
5015,4931,control,Gender_identity,47,entity_overlap_not_one
5015,4935,control,Gender_identity,47,entity_overlap_not_one
5015,4939,control,Gender_identity,47,entity_overlap_not_one
5015,4943,control,Gender_identity,47,entity_overlap_not_one
5015,4947,control,Gender_identity,47,entity_overlap_not_one
5015,4951,control,Gender_identity,47,entity_overlap_not_one
5015,4955,control,Gender_identity,47,entity_overlap_not_one
5015,4959,control,Gender_identity,47,entity_overlap_not_one
5015,4963,control,Gender_identity,47,entity_overlap_not_one
5015,4967,control,Gender_identity,47,entity_overlap_not_one
5015,4971,control,Gender_identity,47,context_diff_not_replacement
5015,4975,control,Gender_identity,47,gold_not_swapped_entity
5015,4979,control,Gender_identity,47,entity_overlap_not_one
5015,4983,control,Gender_identity,47,entity_overlap_not_one
5015,4987,control,Gender_identity,47,entity_overlap_not_one
5015,4991,control,Gender_identity,47,entity_overlap_not_one
5015,4995,control,Gender_identity,47,replaced_span_not_entity1_sibling
5015,5003,control,Gender_identity,47,replaced_span_not_entity1_sibling
5015,5011,control,Gender_identity,47,entity_overlap_not_one
5015,5019,control,Gender_identity,47,replaced_span_not_entity1_sibling
5015,5027,control,Gender_identity,47,replaced_span_not_entity1_sibling
5015,5035,control,Gender_identity,47,entity_overlap_not_one
5015,5039,control,Gender_identity,47,entity_overlap_not_one
5015,5043,control,Gender_identity,47,entity_overlap_not_one
5015,5047,control,Gender_identity,47,entity_overlap_not_one
5015,5051,control,Gender_identity,47,entity_overlap_not_one
5015,5055,control,Gender_identity,47,entity_overlap_not_one
5015,5059,control,Gender_identity,47,entity_overlap_not_one
5015,5063,control,Gender_identity,47,entity_overlap_not_one
5015,5067,control,Gender_identity,47,entity_overlap_not_one
5015,5071,control,Gender_identity,47,entity_overlap_not_one
5019,4875,control,Gender_identity,47,entity_overlap_not_one
5019,4879,control,Gender_identity,47,entity_overlap_not_one
5019,4883,control,Gender_identity,47,entity_overlap_not_one
5019,4887,control,Gender_identity,47,entity_overlap_not_one
5019,4891,control,Gender_identity,47,entity_overlap_not_one
5019,4895,control,Gender_identity,47,entity_overlap_not_one
5019,4899,control,Gender_identity,47,entity_overlap_not_one
5019,4903,control,Gender_identity,47,entity_overlap_not_one
5019,4907,control,Gender_identity,47,entity_overlap_not_one
5019,4911,control,Gender_identity,47,entity_overlap_not_one
5019,4915,control,Gender_identity,47,entity_overlap_not_one
5019,4919,control,Gender_identity,47,entity_overlap_not_one
5019,4923,control,Gender_identity,47,entity_overlap_not_one
5019,4927,control,Gender_identity,47,entity_overlap_not_one
5019,4931,control,Gender_identity,47,entity_overlap_not_one
5019,4935,control,Gender_identity,47,entity_overlap_not_one
5019,4939,control,Gender_identity,47,entity_overlap_not_one
5019,4943,control,Gender_identity,47,entity_overlap_not_one
5019,4947,control,Gender_identity,47,entity_overlap_not_one
5019,4951,control,Gender_identity,47,entity_overlap_not_one
5019,4955,control,Gender_identity,47,entity_overlap_not_one
5019,4959,control,Gender_identity,47,entity_overlap_not_one
5019,4963,control,Gender_identity,47,entity_overlap_not_one
5019,4967,control,Gender_identity,47,entity_overlap_not_one
5019,4971,control,Gender_identity,47,entity_overlap_not_one
5019,4975,control,Gender_identity,47,entity_overlap_not_one
5019,4979,control,Gender_identity,47,entity_overlap_not_one
5019,4983,control,Gender_identity,47,entity_overlap_not_one
5019,4987,control,Gender_identity,47,entity_overlap_not_one
5019,4991,control,Gender_identity,47,entity_overlap_not_one
5019,4995,control,Gender_identity,47,gold_not_swapped_entity
5019,4999,control,Gender_identity,47,context_diff_not_replacement
5019,5003,control,Gender_identity,47,gold_not_swapped_entity
5019,5007,control,Gender_identity,47,context_diff_not_replacement
5019,5011,control,Gender_identity,47,gold_not_swapped_entity
5019,5015,control,Gender_identity,47,context_diff_not_replacement
5019,5023,control,Gender_identity,47,entity_overlap_not_one
5019,5027,control,Gender_identity,47,gold_not_swapped_entity
5019,5031,control,Gender_identity,47,context_diff_not_replacement
5019,5035,control,Gender_identity,47,entity_overlap_not_one
5019,5039,control,Gender_identity,47,entity_overlap_not_one
5019,5043,control,Gender_identity,47,entity_overlap_not_one
5019,5047,control,Gender_identity,47,entity_overlap_not_one
5019,5051,control,Gender_identity,47,entity_overlap_not_one
5019,5055,control,Gender_identity,47,entity_overlap_not_one
5019,5059,control,Gender_identity,47,entity_overlap_not_one
5019,5063,control,Gender_identity,47,entity_overlap_not_one
5019,5067,control,Gender_identity,47,entity_overlap_not_one
5019,5071,control,Gender_identity,47,entity_overlap_not_one
5023,4875,control,Gender_identity,47,entity_overlap_not_one
5023,4879,control,Gender_identity,47,entity_overlap_not_one
5023,4883,control,Gender_identity,47,entity_overlap_not_one
5023,4887,control,Gender_identity,47,entity_overlap_not_one
5023,4891,control,Gender_identity,47,entity_overlap_not_one
5023,4895,control,Gender_identity,47,entity_overlap_not_one
5023,4899,control,Gender_identity,47,entity_overlap_not_one
5023,4903,control,Gender_identity,47,entity_overlap_not_one
5023,4907,control,Gender_identity,47,entity_overlap_not_one
5023,4911,control,Gender_identity,47,entity_overlap_not_one
5023,4915,control,Gender_identity,47,entity_overlap_not_one
5023,4919,control,Gender_identity,47,entity_overlap_not_one
5023,4923,control,Gender_identity,47,entity_overlap_not_one
5023,4927,control,Gender_identity,47,entity_overlap_not_one
5023,4931,control,Gender_identity,47,entity_overlap_not_one
5023,4935,control,Gender_identity,47,entity_overlap_not_one
5023,4939,control,Gender_identity,47,entity_overlap_not_one
5023,4943,control,Gender_identity,47,entity_overlap_not_one
5023,4947,control,Gender_identity,47,entity_overlap_not_one
5023,4951,control,Gender_identity,47,entity_overlap_not_one
5023,4955,control,Gender_identity,47,entity_overlap_not_one
5023,4959,control,Gender_identity,47,entity_overlap_not_one
5023,4963,control,Gender_identity,47,entity_overlap_not_one
5023,4967,control,Gender_identity,47,entity_overlap_not_one
5023,4971,control,Gender_identity,47,entity_overlap_not_one
5023,4975,control,Gender_identity,47,entity_overlap_not_one
5023,4979,control,Gender_identity,47,entity_overlap_not_one
5023,4983,control,Gender_identity,47,entity_overlap_not_one
5023,4987,control,Gender_identity,47,entity_overlap_not_one
5023,4991,control,Gender_identity,47,entity_overlap_not_one
5023,4995,control,Gender_identity,47,replaced_span_not_entity1_sibling
5023,5003,control,Gender_identity,47,replaced_span_not_entity1_sibling
5023,5011,control,Gender_identity,47,replaced_span_not_entity1_sibling
5023,5019,control,Gender_identity,47,entity_overlap_not_one
5023,5027,control,Gender_identity,47,replaced_span_not_entity1_sibling
5023,5035,control,Gender_identity,47,entity_overlap_not_one
5023,5039,control,Gender_identity,47,entity_overlap_not_one
5023,5043,control,Gender_identity,47,entity_overlap_not_one
5023,5047,control,Gender_identity,47,entity_overlap_not_one
5023,5051,control,Gender_identity,47,entity_overlap_not_one
5023,5055,control,Gender_identity,47,entity_overlap_not_one
5023,5059,control,Gender_identity,47,entity_overlap_not_one
5023,5063,control,Gender_identity,47,entity_overlap_not_one
5023,5067,control,Gender_identity,47,entity_overlap_not_one
5023,5071,control,Gender_identity,47,entity_overlap_not_one
5027,4875,control,Gender_identity,47,entity_overlap_not_one
5027,4879,control,Gender_identity,47,entity_overlap_not_one
5027,4883,control,Gender_identity,47,entity_overlap_not_one
5027,4887,control,Gender_identity,47,entity_overlap_not_one
5027,4891,control,Gender_identity,47,entity_overlap_not_one
5027,4895,control,Gender_identity,47,entity_overlap_not_one
5027,4899,control,Gender_identity,47,entity_overlap_not_one
5027,4903,control,Gender_identity,47,entity_overlap_not_one
5027,4907,control,Gender_identity,47,entity_overlap_not_one
5027,4911,control,Gender_identity,47,entity_overlap_not_one
5027,4915,control,Gender_identity,47,entity_overlap_not_one
5027,4919,control,Gender_identity,47,entity_overlap_not_one
5027,4923,control,Gender_identity,47,entity_overlap_not_one
5027,4927,control,Gender_identity,47,entity_overlap_not_one
5027,4931,control,Gender_identity,47,entity_overlap_not_one
5027,4935,control,Gender_identity,47,entity_overlap_not_one
5027,4939,control,Gender_identity,47,entity_overlap_not_one
5027,4943,control,Gender_identity,47,entity_overlap_not_one
5027,4947,control,Gender_identity,47,entity_overlap_not_one
5027,4951,control,Gender_identity,47,entity_overlap_not_one
5027,4955,control,Gender_identity,47,entity_overlap_not_one
5027,4959,control,Gender_identity,47,entity_overlap_not_one
5027,4963,control,Gender_identity,47,entity_overlap_not_one
5027,4967,control,Gender_identity,47,entity_overlap_not_one
5027,4971,control,Gender_identity,47,entity_overlap_not_one
5027,4975,control,Gender_identity,47,entity_overlap_not_one
5027,4979,control,Gender_identity,47,entity_overlap_not_one
5027,4983,control,Gender_identity,47,entity_overlap_not_one
5027,4987,control,Gender_identity,47,entity_overlap_not_one
5027,4991,control,Gender_identity,47,entity_overlap_not_one
5027,4995,control,Gender_identity,47,gold_not_swapped_entity
5027,4999,control,Gender_identity,47,context_diff_not_replacement
5027,5003,control,Gender_identity,47,gold_not_swapped_entity
5027,5007,control,Gender_identity,47,context_diff_not_replacement
5027,5011,control,Gender_identity,47,gold_not_swapped_entity
5027,5015,control,Gender_identity,47,context_diff_not_replacement
5027,5019,control,Gender_identity,47,gold_not_swapped_entity
5027,5023,control,Gender_identity,47,context_diff_not_replacement
5027,5031,control,Gender_identity,47,entity_overlap_not_one
5027,5035,control,Gender_identity,47,entity_overlap_not_one
5027,5039,control,Gender_identity,47,entity_overlap_not_one
5027,5043,control,Gender_identity,47,entity_overlap_not_one
5027,5047,control,Gender_identity,47,entity_overlap_not_one
5027,5051,control,Gender_identity,47,entity_overlap_not_one
5027,5055,control,Gender_identity,47,entity_overlap_not_one
5027,5059,control,Gender_identity,47,entity_overlap_not_one
5027,5063,control,Gender_identity,47,entity_overlap_not_one
5027,5067,control,Gender_identity,47,entity_overlap_not_one
5027,5071,control,Gender_identity,47,entity_overlap_not_one
5031,4875,control,Gender_identity,47,entity_overlap_not_one
5031,4879,control,Gender_identity,47,entity_overlap_not_one
5031,4883,control,Gender_identity,47,entity_overlap_not_one
5031,4887,control,Gender_identity,47,entity_overlap_not_one
5031,4891,control,Gender_identity,47,entity_overlap_not_one
5031,4895,control,Gender_identity,47,entity_overlap_not_one
5031,4899,control,Gender_identity,47,entity_overlap_not_one
5031,4903,control,Gender_identity,47,entity_overlap_not_one
5031,4907,control,Gender_identity,47,entity_overlap_not_one
5031,4911,control,Gender_identity,47,entity_overlap_not_one
5031,4915,control,Gender_identity,47,entity_overlap_not_one
5031,4919,control,Gender_identity,47,entity_overlap_not_one
5031,4923,control,Gender_identity,47,entity_overlap_not_one
5031,4927,control,Gender_identity,47,entity_overlap_not_one
5031,4931,control,Gender_identity,47,entity_overlap_not_one
5031,4935,control,Gender_identity,47,entity_overlap_not_one
5031,4939,control,Gender_identity,47,entity_overlap_not_one
5031,4943,control,Gender_identity,47,entity_overlap_not_one
5031,4947,control,Gender_identity,47,entity_overlap_not_one
5031,4951,control,Gender_identity,47,entity_overlap_not_one
5031,4955,control,Gender_identity,47,entity_overlap_not_one
5031,4959,control,Gender_identity,47,entity_overlap_not_one
5031,4963,control,Gender_identity,47,entity_overlap_not_one
5031,4967,control,Gender_identity,47,entity_overlap_not_one
5031,4971,control,Gender_identity,47,entity_overlap_not_one
5031,4975,control,Gender_identity,47,entity_overlap_not_one
5031,4979,control,Gender_identity,47,entity_overlap_not_one
5031,4983,control,Gender_identity,47,entity_overlap_not_one
5031,4987,control,Gender_identity,47,entity_overlap_not_one
5031,4991,control,Gender_identity,47,entity_overlap_not_one
5031,4995,control,Gender_identity,47,replaced_span_not_entity1_sibling
5031,5003,control,Gender_identity,47,replaced_span_not_entity1_sibling
5031,5011,control,Gender_identity,47,replaced_span_not_entity1_sibling
5031,5019,control,Gender_identity,47,replaced_span_not_entity1_sibling
5031,5027,control,Gender_identity,47,entity_overlap_not_one
5031,5035,control,Gender_identity,47,entity_overlap_not_one
5031,5039,control,Gender_identity,47,entity_overlap_not_one
5031,5043,control,Gender_identity,47,entity_overlap_not_one
5031,5047,control,Gender_identity,47,entity_overlap_not_one
5031,5051,control,Gender_identity,47,entity_overlap_not_one
5031,5055,control,Gender_identity,47,entity_overlap_not_one
5031,5059,control,Gender_identity,47,entity_overlap_not_one
5031,5063,control,Gender_identity,47,entity_overlap_not_one
5031,5067,control,Gender_identity,47,entity_overlap_not_one
5031,5071,control,Gender_identity,47,entity_overlap_not_one
5035,4875,control,Gender_identity,47,entity_overlap_not_one
5035,4879,control,Gender_identity,47,entity_overlap_not_one
5035,4883,control,Gender_identity,47,entity_overlap_not_one
5035,4887,control,Gender_identity,47,entity_overlap_not_one
5035,4895,control,Gender_identity,47,replaced_span_not_entity1_sibling
5035,4899,control,Gender_identity,47,entity_overlap_not_one
5035,4903,control,Gender_identity,47,entity_overlap_not_one
5035,4907,control,Gender_identity,47,entity_overlap_not_one
5035,4911,control,Gender_identity,47,entity_overlap_not_one
5035,4915,control,Gender_identity,47,entity_overlap_not_one
5035,4919,control,Gender_identity,47,entity_overlap_not_one
5035,4923,control,Gender_identity,47,entity_overlap_not_one
