model_name,aggregation,seed_id,benchmark,audit_score,initially_failing,repair_rank,never_repaired,high_or_never,worsened_at_oprank,post_at_oprank,operating_rank,n_pairs
phi-4-mini-instruct,worst_pair,crows_11c6739d,crows,0.875,True,1,0,0,0,0.75,1,3
phi-4-mini-instruct,worst_pair,crows_120931a5,crows,0.375,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_12a6ebe1,crows,0.75,False,0,0,0,0,0.625,1,3
phi-4-mini-instruct,worst_pair,crows_12ed23fd,crows,0.625,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_15d8250c,crows,2.625,True,2,0,0,0,2.25,1,3
phi-4-mini-instruct,worst_pair,crows_18732289,crows,3.625,True,8,0,1,0,3.625,1,2
phi-4-mini-instruct,worst_pair,crows_1c1bdf8c,crows,0.125,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,crows_1c6d9faf,crows,1.25,True,9,1,1,1,1.75,1,3
phi-4-mini-instruct,worst_pair,crows_218605a7,crows,1.75,True,4,0,0,0,1.125,1,2
phi-4-mini-instruct,worst_pair,crows_21c6fbfe,crows,1.875,True,9,1,1,0,1.5,1,1
phi-4-mini-instruct,worst_pair,crows_223de8c2,crows,0.625,False,0,0,0,0,0.625,1,2
phi-4-mini-instruct,worst_pair,crows_229ddead,crows,0.0,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_2377a964,crows,2.0,True,9,1,1,0,1.625,1,3
phi-4-mini-instruct,worst_pair,crows_240e7a1f,crows,0.75,False,0,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_254b893b,crows,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_2567e28c,crows,2.125,True,2,0,0,0,2.0,1,3
phi-4-mini-instruct,worst_pair,crows_2c65ce7f,crows,1.0,True,1,0,0,0,0.75,1,3
phi-4-mini-instruct,worst_pair,crows_2d4c9494,crows,1.75,True,9,1,1,1,2.125,1,1
phi-4-mini-instruct,worst_pair,crows_2d666bd0,crows,0.5,False,0,0,0,1,0.875,1,1
phi-4-mini-instruct,worst_pair,crows_3006a31a,crows,1.25,True,4,0,0,1,1.375,1,1
phi-4-mini-instruct,worst_pair,crows_31c2ec83,crows,1.625,True,9,1,1,0,1.375,1,3
phi-4-mini-instruct,worst_pair,crows_34505558,crows,1.625,True,2,0,0,0,1.625,1,1
phi-4-mini-instruct,worst_pair,crows_359ed296,crows,0.75,False,0,0,0,1,1.0,1,3
phi-4-mini-instruct,worst_pair,crows_372c0714,crows,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_3c84a286,crows,0.75,False,0,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_3d1520d6,crows,0.375,False,0,0,0,0,0.375,1,4
phi-4-mini-instruct,worst_pair,crows_3f2f3e5c,crows,0.375,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_410c035b,crows,1.75,True,9,1,1,1,2.125,1,2
phi-4-mini-instruct,worst_pair,crows_45c77040,crows,2.125,True,2,0,0,0,2.125,1,3
phi-4-mini-instruct,worst_pair,crows_4614daad,crows,0.5,False,0,0,0,1,0.625,1,3
phi-4-mini-instruct,worst_pair,crows_463ba4e9,crows,0.0,False,0,0,0,1,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_471c83a5,crows,1.25,True,4,0,0,0,1.25,1,2
phi-4-mini-instruct,worst_pair,crows_47a10838,crows,1.25,True,2,0,0,0,0.875,1,2
phi-4-mini-instruct,worst_pair,crows_47aae1d9,crows,0.875,True,1,0,0,0,0.75,1,1
phi-4-mini-instruct,worst_pair,crows_485fdd1c,crows,0.0,False,0,0,0,1,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_4894582d,crows,2.375,True,4,0,0,1,2.5,1,2
phi-4-mini-instruct,worst_pair,crows_49c050bf,crows,1.5,True,1,0,0,0,0.625,1,2
phi-4-mini-instruct,worst_pair,crows_49cea322,crows,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_4aa3f452,crows,0.125,False,0,0,0,1,0.5,1,3
phi-4-mini-instruct,worst_pair,crows_4ab5ac65,crows,0.125,False,0,0,0,1,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_4ed2f0d4,crows,0.0,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,crows_4ef446bd,crows,1.375,True,8,0,1,0,1.375,1,2
phi-4-mini-instruct,worst_pair,crows_50297fbf,crows,0.625,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_512608b8,crows,1.875,True,4,0,0,1,2.0,1,2
phi-4-mini-instruct,worst_pair,crows_5270ca64,crows,1.75,True,2,0,0,0,1.75,1,2
phi-4-mini-instruct,worst_pair,crows_531085cf,crows,0.25,False,0,0,0,1,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_541cbf75,crows,0.25,False,0,0,0,1,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_57f97712,crows,2.25,True,4,0,0,0,2.125,1,2
phi-4-mini-instruct,worst_pair,crows_5871177f,crows,4.125,True,4,0,0,0,4.0,1,2
phi-4-mini-instruct,worst_pair,crows_5a46a1c0,crows,0.25,False,0,0,0,1,0.75,1,2
phi-4-mini-instruct,worst_pair,crows_5d329a68,crows,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_5dac2270,crows,3.25,True,9,1,1,1,4.0,1,2
phi-4-mini-instruct,worst_pair,crows_5de57dc8,crows,0.125,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_5eb11489,crows,1.25,True,2,0,0,1,2.0,1,1
phi-4-mini-instruct,worst_pair,crows_5f2ce032,crows,0.375,False,0,0,0,0,0.25,1,3
phi-4-mini-instruct,worst_pair,crows_5f99bc65,crows,0.125,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,crows_6574f27d,crows,1.625,True,2,0,0,0,1.0,1,1
phi-4-mini-instruct,worst_pair,crows_6bbc7f86,crows,0.375,False,0,0,0,0,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_72180b63,crows,0.0,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_732481e4,crows,0.25,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_741c45f4,crows,0.375,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_74833681,crows,2.0,True,2,0,0,0,1.625,1,2
phi-4-mini-instruct,worst_pair,crows_757150ed,crows,0.375,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,crows_769af274,crows,1.125,True,2,0,0,0,0.875,1,4
phi-4-mini-instruct,worst_pair,crows_78150781,crows,0.75,False,0,0,0,0,0.75,1,2
phi-4-mini-instruct,worst_pair,crows_7bfa7d01,crows,0.625,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_7c94e1db,crows,1.0,True,2,0,0,1,2.125,1,1
phi-4-mini-instruct,worst_pair,crows_7fadd43b,crows,0.375,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_803cf482,crows,3.25,True,9,1,1,0,3.125,1,1
phi-4-mini-instruct,worst_pair,crows_82544afd,crows,0.125,False,0,0,0,1,0.25,1,3
phi-4-mini-instruct,worst_pair,crows_8303e5b8,crows,0.25,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_83814cc8,crows,0.375,False,0,0,0,0,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_84a9d6c9,crows,0.75,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_84d566c8,crows,0.375,False,0,0,0,1,0.75,1,1
phi-4-mini-instruct,worst_pair,crows_84ef10c5,crows,0.625,False,0,0,0,0,0.625,1,2
phi-4-mini-instruct,worst_pair,crows_869f4413,crows,0.75,False,0,0,0,1,1.0,1,2
phi-4-mini-instruct,worst_pair,crows_86c5d323,crows,0.75,False,0,0,0,0,0.25,1,4
phi-4-mini-instruct,worst_pair,crows_86f6e3d4,crows,0.125,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_87f5dd1b,crows,0.5,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_8d5e454d,crows,0.375,False,0,0,0,0,0.375,1,3
phi-4-mini-instruct,worst_pair,crows_8e8b0be3,crows,1.125,True,2,0,0,1,1.375,1,3
phi-4-mini-instruct,worst_pair,crows_8f43ed07,crows,0.75,False,0,0,0,1,1.25,1,2
phi-4-mini-instruct,worst_pair,crows_92182b8b,crows,0.25,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_97cb0ea5,crows,0.875,True,1,0,0,0,0.5,1,3
phi-4-mini-instruct,worst_pair,crows_988e07fa,crows,2.0,True,2,0,0,0,1.25,1,3
phi-4-mini-instruct,worst_pair,crows_9a8046cc,crows,0.875,True,2,0,0,0,0.875,1,2
phi-4-mini-instruct,worst_pair,crows_9f54d905,crows,0.125,False,0,0,0,1,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_a17d0ce8,crows,0.5,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_a18c8ecd,crows,0.125,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_a1d05b0f,crows,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_a2efadbc,crows,0.875,True,2,0,0,1,1.0,1,3
phi-4-mini-instruct,worst_pair,crows_a3e1b649,crows,1.25,True,4,0,0,0,1.125,1,1
phi-4-mini-instruct,worst_pair,crows_a514af1a,crows,2.25,True,2,0,0,0,2.125,1,3
phi-4-mini-instruct,worst_pair,crows_a6d425d5,crows,0.625,False,0,0,0,1,1.125,1,2
phi-4-mini-instruct,worst_pair,crows_a7136814,crows,0.375,False,0,0,0,0,0.125,1,3
phi-4-mini-instruct,worst_pair,crows_aa86bae8,crows,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_aa9b02f0,crows,0.375,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_ab3a0f2d,crows,0.125,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_ac92b16e,crows,1.25,True,2,0,0,0,1.125,1,1
phi-4-mini-instruct,worst_pair,crows_af074de0,crows,1.875,True,4,0,0,1,2.125,1,2
phi-4-mini-instruct,worst_pair,crows_af2cdb98,crows,0.375,False,0,0,0,1,0.75,1,1
phi-4-mini-instruct,worst_pair,crows_af6a8577,crows,0.5,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_b1861e81,crows,0.125,False,0,0,0,1,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_b2067121,crows,2.125,True,8,0,1,1,2.5,1,2
phi-4-mini-instruct,worst_pair,crows_b35ad5ea,crows,0.125,False,0,0,0,0,0.125,1,2
phi-4-mini-instruct,worst_pair,crows_b54921be,crows,0.625,False,0,0,0,0,0.625,1,1
phi-4-mini-instruct,worst_pair,crows_b8717a6b,crows,1.75,True,9,1,1,1,2.375,1,2
phi-4-mini-instruct,worst_pair,crows_ba8f6b0a,crows,2.25,True,4,0,0,0,2.125,1,4
phi-4-mini-instruct,worst_pair,crows_bb125597,crows,1.0,True,2,0,0,1,1.125,1,2
phi-4-mini-instruct,worst_pair,crows_bc8e6480,crows,1.875,True,4,0,0,0,1.75,1,2
phi-4-mini-instruct,worst_pair,crows_bd83005d,crows,0.125,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_bdacfcf3,crows,1.75,True,2,0,0,1,2.0,1,1
phi-4-mini-instruct,worst_pair,crows_be506455,crows,0.375,False,0,0,0,1,0.5,1,3
phi-4-mini-instruct,worst_pair,crows_bee323d7,crows,2.25,True,4,0,0,0,1.375,1,2
phi-4-mini-instruct,worst_pair,crows_bf687419,crows,0.375,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_c09aa46a,crows,0.125,False,0,0,0,0,0.125,1,3
phi-4-mini-instruct,worst_pair,crows_c24a82b5,crows,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_c30cf8e9,crows,0.75,False,0,0,0,0,0.75,1,4
phi-4-mini-instruct,worst_pair,crows_c4e484a1,crows,0.875,True,4,0,0,1,1.0,1,4
phi-4-mini-instruct,worst_pair,crows_c619dfb1,crows,0.5,False,0,0,0,1,0.75,1,2
phi-4-mini-instruct,worst_pair,crows_c673822b,crows,2.875,True,2,0,0,0,2.5,1,2
phi-4-mini-instruct,worst_pair,crows_c6bcd1a0,crows,0.75,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,crows_cc39c4e6,crows,1.25,True,2,0,0,0,1.125,1,2
phi-4-mini-instruct,worst_pair,crows_cfd9f39f,crows,0.5,False,0,0,0,0,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_d1ad87f4,crows,1.5,True,4,0,0,0,1.375,1,2
phi-4-mini-instruct,worst_pair,crows_d7d2cca0,crows,0.375,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_d82ba043,crows,0.25,False,0,0,0,1,0.625,1,2
phi-4-mini-instruct,worst_pair,crows_dbe76bbf,crows,0.125,False,0,0,0,1,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_dcf1054a,crows,0.125,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,crows_dd483723,crows,2.25,True,2,0,0,0,2.25,1,4
phi-4-mini-instruct,worst_pair,crows_de2481dd,crows,0.25,False,0,0,0,0,0.125,1,2
phi-4-mini-instruct,worst_pair,crows_df3f21cd,crows,0.625,False,0,0,0,1,0.75,1,3
phi-4-mini-instruct,worst_pair,crows_e90fe6bc,crows,0.5,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,crows_e9f23eaf,crows,0.0,False,0,0,0,1,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_eb3dd690,crows,0.375,False,0,0,0,0,0.375,1,2
phi-4-mini-instruct,worst_pair,crows_ebb4f7db,crows,0.375,False,0,0,0,1,0.5,1,3
phi-4-mini-instruct,worst_pair,crows_ecd2b972,crows,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,crows_ed95d860,crows,0.75,False,0,0,0,1,2.75,1,3
phi-4-mini-instruct,worst_pair,crows_edb8a8cc,crows,0.5,False,0,0,0,1,0.625,1,2
phi-4-mini-instruct,worst_pair,crows_eeafa5e7,crows,0.625,False,0,0,0,0,0.625,1,1
phi-4-mini-instruct,worst_pair,crows_f03001c6,crows,0.5,False,0,0,0,0,0.375,1,3
phi-4-mini-instruct,worst_pair,crows_f453b633,crows,0.5,False,0,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,crows_f91c499f,crows,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,crows_fba0609f,crows,1.375,True,4,0,0,0,1.125,1,4
phi-4-mini-instruct,worst_pair,crows_fed10ede,crows,0.375,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_0252d67e,stereo,3.625,True,9,1,1,1,3.75,1,3
phi-4-mini-instruct,worst_pair,stereo_04a134d2,stereo,1.25,True,2,0,0,0,1.25,1,1
phi-4-mini-instruct,worst_pair,stereo_05c44323,stereo,0.25,False,0,0,0,1,0.375,1,2
phi-4-mini-instruct,worst_pair,stereo_061b749a,stereo,0.375,False,0,0,0,1,0.5,1,3
phi-4-mini-instruct,worst_pair,stereo_06330916,stereo,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_06fb8082,stereo,0.25,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_0a2ebeea,stereo,0.625,False,0,0,0,0,0.625,1,3
phi-4-mini-instruct,worst_pair,stereo_0ae68b49,stereo,0.75,False,0,0,0,0,0.5,1,4
phi-4-mini-instruct,worst_pair,stereo_0da1c2d4,stereo,0.5625,False,0,0,0,1,0.6875,1,2
phi-4-mini-instruct,worst_pair,stereo_0e2fe415,stereo,0.875,True,8,0,1,1,1.0,1,3
phi-4-mini-instruct,worst_pair,stereo_11772005,stereo,2.5,True,9,1,1,1,3.0,1,2
phi-4-mini-instruct,worst_pair,stereo_11a33088,stereo,2.0,True,9,1,1,1,2.5,1,3
phi-4-mini-instruct,worst_pair,stereo_125326f6,stereo,0.125,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,stereo_199c7788,stereo,0.25,False,0,0,0,1,0.3125,1,2
phi-4-mini-instruct,worst_pair,stereo_1bfed305,stereo,0.375,False,0,0,0,1,0.625,1,4
phi-4-mini-instruct,worst_pair,stereo_1c2e7ac1,stereo,0.25,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_1d1478b4,stereo,0.625,False,0,0,0,1,1.125,1,3
phi-4-mini-instruct,worst_pair,stereo_1d93c448,stereo,1.125,True,2,0,0,1,1.5,1,1
phi-4-mini-instruct,worst_pair,stereo_210f1bae,stereo,1.0,True,1,0,0,0,0.625,1,2
phi-4-mini-instruct,worst_pair,stereo_2416b3b7,stereo,0.25,False,0,0,0,1,0.625,1,2
phi-4-mini-instruct,worst_pair,stereo_246bf629,stereo,0.625,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_2a80b0aa,stereo,2.0,True,2,0,0,1,2.375,1,2
phi-4-mini-instruct,worst_pair,stereo_2ad6c488,stereo,0.125,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_2c687891,stereo,0.375,False,0,0,0,1,0.625,1,3
phi-4-mini-instruct,worst_pair,stereo_2ce97677,stereo,0.125,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_2f012359,stereo,0.0,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_2f4bb948,stereo,0.125,False,0,0,0,1,0.625,1,1
phi-4-mini-instruct,worst_pair,stereo_30f44448,stereo,0.125,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_311c84ca,stereo,0.75,False,0,0,0,1,0.875,1,2
phi-4-mini-instruct,worst_pair,stereo_31321162,stereo,0.0,False,0,0,0,1,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_332c2032,stereo,0.375,False,0,0,0,0,0.25,1,4
phi-4-mini-instruct,worst_pair,stereo_36b23433,stereo,0.375,False,0,0,0,0,0.375,1,2
phi-4-mini-instruct,worst_pair,stereo_402300c3,stereo,0.25,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,stereo_403a22a9,stereo,0.375,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_43951dfd,stereo,1.25,True,2,0,0,0,0.875,1,2
phi-4-mini-instruct,worst_pair,stereo_44bfeb32,stereo,0.5,False,0,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_47f602af,stereo,1.5,True,9,1,1,1,1.625,1,2
phi-4-mini-instruct,worst_pair,stereo_48d2a36d,stereo,0.125,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,stereo_49de45d1,stereo,0.875,True,1,0,0,0,0.75,1,1
phi-4-mini-instruct,worst_pair,stereo_4a9d42ad,stereo,1.5,True,9,1,1,1,1.75,1,2
phi-4-mini-instruct,worst_pair,stereo_4e6b168c,stereo,0.125,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_4e7a9b03,stereo,0.375,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_4fadfbac,stereo,1.625,True,2,0,0,1,2.0,1,3
phi-4-mini-instruct,worst_pair,stereo_501a5d24,stereo,0.625,False,0,0,0,1,0.75,1,1
phi-4-mini-instruct,worst_pair,stereo_503ec9c8,stereo,0.375,False,0,0,0,1,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_55adaef4,stereo,0.625,False,0,0,0,0,0.375,1,3
phi-4-mini-instruct,worst_pair,stereo_56249790,stereo,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_5b6ff3b2,stereo,0.875,True,1,0,0,0,0.375,1,3
phi-4-mini-instruct,worst_pair,stereo_5c2a7f92,stereo,0.25,False,0,0,0,0,0.25,1,4
phi-4-mini-instruct,worst_pair,stereo_5f6b432c,stereo,0.0,False,0,0,0,1,0.25,1,1
phi-4-mini-instruct,worst_pair,stereo_5f82277a,stereo,0.0,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,stereo_60a3eb76,stereo,0.875,True,1,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_63f0de8b,stereo,0.5,False,0,0,0,1,0.875,1,1
phi-4-mini-instruct,worst_pair,stereo_66df5a79,stereo,0.5,False,0,0,0,0,0.5,1,4
phi-4-mini-instruct,worst_pair,stereo_6a3ee0e9,stereo,0.625,False,0,0,0,0,0.625,1,5
phi-4-mini-instruct,worst_pair,stereo_6ae73d1b,stereo,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_6cec2b7d,stereo,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_6e03ba2c,stereo,0.75,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_739fd69f,stereo,4.125,True,9,1,1,0,3.875,1,3
phi-4-mini-instruct,worst_pair,stereo_7413f429,stereo,0.125,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_74611870,stereo,2.0,True,9,1,1,1,2.125,1,3
phi-4-mini-instruct,worst_pair,stereo_74d43971,stereo,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_7665d063,stereo,0.375,False,0,0,0,1,0.625,1,2
phi-4-mini-instruct,worst_pair,stereo_766dc7a8,stereo,0.25,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_7a1df8e0,stereo,0.5,False,0,0,0,0,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_7a8f2352,stereo,0.5,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_7a9816b3,stereo,0.5,False,0,0,0,1,0.75,1,3
phi-4-mini-instruct,worst_pair,stereo_7aa46999,stereo,1.5,True,9,1,1,1,2.25,1,4
phi-4-mini-instruct,worst_pair,stereo_7b437cdf,stereo,0.125,False,0,0,0,1,0.625,1,2
phi-4-mini-instruct,worst_pair,stereo_7b66cbe9,stereo,1.875,True,8,0,1,1,3.0,1,3
phi-4-mini-instruct,worst_pair,stereo_7b7cddca,stereo,0.25,False,0,0,0,1,0.625,1,1
phi-4-mini-instruct,worst_pair,stereo_7c8efbdb,stereo,0.625,False,0,0,0,0,0.625,1,2
phi-4-mini-instruct,worst_pair,stereo_7db9d676,stereo,0.25,False,0,0,0,1,1.0,1,1
phi-4-mini-instruct,worst_pair,stereo_7e78661f,stereo,2.0,True,8,0,1,1,2.1875,1,1
phi-4-mini-instruct,worst_pair,stereo_7e9d66fe,stereo,0.875,True,4,0,0,0,0.875,1,2
phi-4-mini-instruct,worst_pair,stereo_7f348df5,stereo,0.625,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_80135259,stereo,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_805c8ee3,stereo,0.875,True,2,0,0,0,0.875,1,3
phi-4-mini-instruct,worst_pair,stereo_82ce68f5,stereo,1.0,True,2,0,0,1,1.25,1,2
phi-4-mini-instruct,worst_pair,stereo_84bcedac,stereo,1.625,True,8,0,1,1,2.375,1,1
phi-4-mini-instruct,worst_pair,stereo_859c9ce9,stereo,0.625,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_889419f6,stereo,0.0,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,stereo_8981b918,stereo,0.875,True,2,0,0,0,0.875,1,4
phi-4-mini-instruct,worst_pair,stereo_8ac4ff95,stereo,0.25,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_8c19afb1,stereo,0.375,False,0,0,0,1,0.5,1,3
phi-4-mini-instruct,worst_pair,stereo_8efc9d07,stereo,0.375,False,0,0,0,1,0.75,1,3
phi-4-mini-instruct,worst_pair,stereo_8ff2fdd0,stereo,1.125,True,2,0,0,1,1.375,1,5
phi-4-mini-instruct,worst_pair,stereo_94925ed2,stereo,1.75,True,2,0,0,1,2.0,1,4
phi-4-mini-instruct,worst_pair,stereo_968c356c,stereo,3.0,True,9,1,1,1,3.25,1,4
phi-4-mini-instruct,worst_pair,stereo_97d1f972,stereo,0.75,False,0,0,0,0,0.625,1,1
phi-4-mini-instruct,worst_pair,stereo_9d280ba8,stereo,0.25,False,0,0,0,0,0.125,1,2
phi-4-mini-instruct,worst_pair,stereo_9da543d7,stereo,2.375,True,9,1,1,1,2.75,1,2
phi-4-mini-instruct,worst_pair,stereo_a286e763,stereo,1.5,True,9,1,1,1,2.25,1,3
phi-4-mini-instruct,worst_pair,stereo_a39c8d31,stereo,0.5,False,0,0,0,0,0.125,1,2
phi-4-mini-instruct,worst_pair,stereo_a3efe0a2,stereo,0.75,False,0,0,0,1,1.875,1,3
phi-4-mini-instruct,worst_pair,stereo_a6fa1457,stereo,0.75,False,0,0,0,0,0.5,1,3
phi-4-mini-instruct,worst_pair,stereo_a8813fc5,stereo,0.625,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_a8831983,stereo,0.25,False,0,0,0,0,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_aab76d1c,stereo,0.625,False,0,0,0,0,0.5,1,2
phi-4-mini-instruct,worst_pair,stereo_abcc35ef,stereo,2.375,True,9,1,1,1,2.75,1,2
phi-4-mini-instruct,worst_pair,stereo_ae29ca10,stereo,0.625,False,0,0,0,0,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_aefc2ee3,stereo,0.875,True,1,0,0,0,0.5,1,3
phi-4-mini-instruct,worst_pair,stereo_b74af239,stereo,0.125,False,0,0,0,1,0.375,1,1
phi-4-mini-instruct,worst_pair,stereo_b8c423fd,stereo,0.375,False,0,0,0,1,0.5,1,1
phi-4-mini-instruct,worst_pair,stereo_be3917fa,stereo,0.25,False,0,0,0,0,0.0,1,1
phi-4-mini-instruct,worst_pair,stereo_becf212b,stereo,1.875,True,9,1,1,0,1.625,1,3
phi-4-mini-instruct,worst_pair,stereo_c13a4604,stereo,3.625,True,2,0,0,0,3.125,1,1
phi-4-mini-instruct,worst_pair,stereo_c2c46669,stereo,1.625,True,9,1,1,0,1.375,1,3
phi-4-mini-instruct,worst_pair,stereo_c3eb027a,stereo,1.0,True,8,0,1,0,0.875,1,3
phi-4-mini-instruct,worst_pair,stereo_c4552655,stereo,0.625,False,0,0,0,1,0.875,1,2
phi-4-mini-instruct,worst_pair,stereo_c6a2aa99,stereo,0.25,False,0,0,0,0,0.125,1,2
phi-4-mini-instruct,worst_pair,stereo_cd0cfa92,stereo,0.5,False,0,0,0,0,0.25,1,1
phi-4-mini-instruct,worst_pair,stereo_d0776e53,stereo,0.375,False,0,0,0,0,0.25,1,2
phi-4-mini-instruct,worst_pair,stereo_d132a093,stereo,0.0,False,0,0,0,1,0.125,1,1
phi-4-mini-instruct,worst_pair,stereo_d3af7de2,stereo,0.125,False,0,0,0,0,0.125,1,1
